Phase,Mean_Atomic_Radius,Atomic_Size_Diff,Avg_Tm,Std_Dev_Tm,H_mix,Std_Dev_H_mix,S_mix,EN,Std_Dev_EN,VEC,Std_Dev_VEC,Mean_Bulk_Mod,Std_Dev_Bulk_Mod
FCC_SS,-0.6252433213,-0.3118326895,-0.01969041931,-0.1283636161,0.5832183024,-0.3097997978,-0.5066085267,0.668078075,-0.2350211331,0.6214704159,-0.4136441166,0.4769968328,-0.2887264336
FCC_SS,-0.6252433213,-0.3118326895,-0.01969041931,-0.1283636161,0.5832183024,-0.3097997978,-0.5066085267,0.668078075,-0.2350211331,0.6214704159,-0.4136441166,0.4769968328,-0.2887264336
FCC_SS,-0.4743624444,-0.5600909267,0.1194719808,0.155057601,0.6469957392,-0.7124243616,-0.2847014466,0.6333169744,0.02116090877,0.4494108637,-0.3597922593,0.578585825,0.03965642289
FCC_SS,-0.5445749895,-0.7243608238,-0.01774991349,-0.5716677065,0.6459216757,-0.7098576198,-0.2799960232,0.4620808389,-0.3935024826,0.5044852912,-0.4134296363,0.3508062016,-0.809002433
FCC_SS,-0.5456248967,-0.713119572,-0.01708062776,-0.5631098617,0.6446774972,-0.7053526165,-0.2766926457,0.4630497249,-0.3887902381,0.5038647343,-0.412343073,0.3519712071,-0.790832308
FCC_SS,-0.5495620487,-0.6744176684,-0.01457080628,-0.5324597965,0.6400211118,-0.6892343716,-0.2657385657,0.4666830473,-0.3714244513,0.5015376458,-0.408296152,0.3563399779,-0.7336007039
FCC_SS,-0.5511369096,-0.6601749155,-0.01356687768,-0.5207757849,0.6381626622,-0.6830999306,-0.2617347115,0.4681363763,-0.3646075978,0.5006068104,-0.4066895165,0.3580874862,-0.7139337272
FCC_SS,-0.4743624444,-0.5600909267,0.1194719808,0.155057601,0.6469957392,-0.7124243616,-0.2847014466,0.6333169744,0.02116090877,0.4494108637,-0.3597922593,0.578585825,0.03965642289
FCC_SS,-0.5445749895,-0.7243608238,-0.01774991349,-0.5716677065,0.6459216757,-0.7098576198,-0.2799960232,0.4620808389,-0.3935024826,0.5044852912,-0.4134296363,0.3508062016,-0.809002433
FCC_SS,-0.5456248967,-0.713119572,-0.01708062776,-0.5631098617,0.6446774972,-0.7053526165,-0.2766926457,0.4630497249,-0.3887902381,0.5038647343,-0.412343073,0.3519712071,-0.790832308
FCC_SS,-0.5495620487,-0.6744176684,-0.01457080628,-0.5324597965,0.6400211118,-0.6892343716,-0.2657385657,0.4666830473,-0.3714244513,0.5015376458,-0.408296152,0.3563399779,-0.7336007039
FCC_SS,-0.5511369096,-0.6601749155,-0.01356687768,-0.5207757849,0.6381626622,-0.6830999306,-0.2617347115,0.4681363763,-0.3646075978,0.5006068104,-0.4066895165,0.3580874862,-0.7139337272
BCC_SS,0.5908449821,-0.4918703778,0.5466851222,-0.1691377095,0.3715947167,-0.4917594681,0.5782986501,-0.1935874395,0.4558965525,-0.4583087859,-0.7580261754,0.04761904762,-0.1535582756
Im,-0.2430656974,-0.1303941075,-0.4079019684,0.4453805265,0.02682410809,0.3537830735,0.4471410543,0.20951251,-0.3783196529,-0.2255999371,0.3946061353,-0.1915836102,-0.3748244982
Im,0.1424471085,-0.3242532299,-0.5987542492,0.4591011557,0.3572224454,0.0519970625,0.2733964959,-0.06886144616,-0.3097330036,-0.4117670162,0.4405153438,-0.4302325581,-0.3570730702
Im,0.02214524003,-0.0956237713,-0.5863781627,0.4888372566,-0.1331660085,0.3488557901,0.01968366626,-0.05620808451,-0.4255436359,-0.7220454813,-0.118675796,-0.4684385382,-0.4936324596
Im,0.4965173806,-0.4973434406,-0.8048169031,-0.5681485122,0.7414304436,-0.6279482134,-0.5871816589,-0.3647693463,-0.425959774,-0.915969522,-0.09015902429,-0.742303433,-0.7392867913
Im,0.4919919951,-0.5897522012,-0.8135192656,-0.7471459094,0.7725826938,-0.6489406867,-0.8528991999,-0.3598610949,-0.5592434098,-0.9909204963,-0.4428277033,-0.7509014927,-0.8278671661
Im,0.4634551317,-0.6589689864,-0.8128193188,-0.8043564577,0.7945839521,-0.653516542,-1,-0.3242488428,-0.64710809,-1,-0.576240631,-0.7396021697,-0.8573653892
Im,0.5628960552,-0.3968372001,0.1421101301,0.04797177632,-0.6350872578,0.5873932557,0.5427748523,-0.5245833179,-0.4615034186,-0.6031054043,-0.8019939955,-0.3055247951,-0.5539204264
BCC_SS,0.3526472824,-0.6871714265,-0.003966047184,0.5358783167,-1,0.6680221745,0.2975714941,-0.3058408335,-0.8987624683,-0.6392011311,-0.709856192,-0.3043189369,-0.5114355789
Im,0.5908449821,-0.499652302,-1,0.2715773805,0.2109694748,-0.4526754928,0.5782986501,-0.6418779663,0.733169559,-0.582420172,0.9546284596,-1,-0.6390685252
Im,0.4514041799,-0.7246143388,-0.8585706434,-0.3039781226,0.6587328246,-0.5448652694,-0.4641687006,-0.3490430254,-0.1391321964,-0.9082125603,-0.05393801727,-0.7873754153,-0.7487967602
Im,0.4049239126,-0.6295093578,-0.8238443219,-0.287754777,0.711233103,-0.5250117638,-0.4641687006,-0.359888764,-0.1727851569,-0.7996150975,0.2645498226,-0.7375415282,-0.6610646022
Im,-0.3524310324,-0.4887073786,-0.1660593971,0.02728251537,0.2477094257,-0.313260334,0.4900317493,0.336949938,-0.4312230873,0.2863595303,0.1368179082,0.1506090808,-0.4192366483
FCC_SS,-0.524681435,-0.9272166404,-0.1045250066,-0.5043143352,0.2378496173,-0.1205426366,0.5782986501,0.3125470263,-0.3265275512,0.5345823024,-0.3995194531,0.2358803987,-0.648924505
FCC_SS,-0.524681435,-0.9272166404,-0.1045250066,-0.5043143352,0.2378496173,-0.1205426366,0.5782986501,0.3125470263,-0.3265275512,0.5345823024,-0.3995194531,0.2358803987,-0.648924505
BCC_SS,-0.327823832,-0.4666997224,-0.2404991145,0.1052296675,-0.2046893146,-0.151081204,0.5782986501,0.1173237323,-0.3394216286,0.1622481442,0.08554841042,0.00553709856,-0.3940153378
FCC_PLUS_BCC,-0.327823832,-0.4666997224,-0.2404991145,0.1052296675,-0.2046893146,-0.151081204,0.5782986501,0.1173237323,-0.3394216286,0.1622481442,0.08554841042,0.00553709856,-0.3940153378
FCC_PLUS_BCC,-0.327823832,-0.4666997224,-0.2404991145,0.1052296675,-0.2046893146,-0.151081204,0.5782986501,0.1173237323,-0.3394216286,0.1622481442,0.08554841042,0.00553709856,-0.3940153378
Im,-0.327823832,-0.4666997224,-0.2404991145,0.1052296675,-0.2046893146,-0.151081204,0.5782986501,0.1173237323,-0.3394216286,0.1622481442,0.08554841042,0.00553709856,-0.3940153378
Im,-0.327823832,-0.4666997224,-0.2404991145,0.1052296675,-0.2046893146,-0.151081204,0.5782986501,0.1173237323,-0.3394216286,0.1622481442,0.08554841042,0.00553709856,-0.3940153378
FCC_PLUS_BCC,-0.421391959,-0.565053889,-0.1320093287,-0.1647662744,0.368769915,-0.3444609146,0.5427748523,0.4234145694,-0.4674630809,0.4311561449,0.002140198165,0.2334194642,-0.5063050857
FCC_PLUS_BCC,-0.421391959,-0.565053889,-0.1320093287,-0.1647662744,0.368769915,-0.3444609146,0.5427748523,0.4234145694,-0.4674630809,0.4311561449,0.002140198165,0.2334194642,-0.5063050857
FCC_PLUS_BCC,-0.421391959,-0.565053889,-0.1320093287,-0.1647662744,0.368769915,-0.3444609146,0.5427748523,0.4234145694,-0.4674630809,0.4311561449,0.002140198165,0.2334194642,-0.5063050857
Im,-0.421391959,-0.565053889,-0.1320093287,-0.1647662744,0.368769915,-0.3444609146,0.5427748523,0.4234145694,-0.4674630809,0.4311561449,0.002140198165,0.2334194642,-0.5063050857
Im,-0.421391959,-0.565053889,-0.1320093287,-0.1647662744,0.368769915,-0.3444609146,0.5427748523,0.4234145694,-0.4674630809,0.4311561449,0.002140198165,0.2334194642,-0.5063050857
Im,-0.421391959,-0.565053889,-0.1320093287,-0.1647662744,0.368769915,-0.3444609146,0.5427748523,0.4234145694,-0.4674630809,0.4311561449,0.002140198165,0.2334194642,-0.5063050857
FCC_PLUS_BCC,-0.421391959,-0.565053889,-0.1320093287,-0.1647662744,0.368769915,-0.3444609146,0.5427748523,0.4234145694,-0.4674630809,0.4311561449,0.002140198165,0.2334194642,-0.5063050857
FCC_PLUS_BCC,-0.421391959,-0.565053889,-0.1320093287,-0.1647662744,0.368769915,-0.3444609146,0.5427748523,0.4234145694,-0.4674630809,0.4311561449,0.002140198165,0.2334194642,-0.5063050857
FCC_SS,-0.4503130072,-0.6187208044,-0.1604209498,-0.2213797921,0.5756543353,-0.1881995194,0.6588049169,0.5222313049,-0.4919290003,0.6369741958,0.01631382279,0.2511627907,-0.5535612162
FCC_SS,-0.4503130072,-0.6187208044,-0.1604209498,-0.2213797921,0.5756543353,-0.1881995194,0.6588049169,0.5222313049,-0.4919290003,0.6369741958,0.01631382279,0.2511627907,-0.5535612162
FCC_PLUS_BCC,-0.440171851,-0.6011934107,-0.1687888705,-0.1895042727,0.068798931,-0.1082565087,0.7767258954,0.2612762685,-0.3212023615,0.3935466387,-0.0998233703,0.1493003138,-0.4862493881
Im,-0.440171851,-0.6011934107,-0.1687888705,-0.1895042727,0.068798931,-0.1082565087,0.7767258954,0.2612762685,-0.3212023615,0.3935466387,-0.0998233703,0.1493003138,-0.4862493881
FCC_SS,-0.440171851,-0.6011934107,-0.1687888705,-0.1895042727,0.068798931,-0.1082565087,0.7767258954,0.2612762685,-0.3212023615,0.3935466387,-0.0998233703,0.1493003138,-0.4862493881
FCC_SS,-0.524681435,-0.9186257301,-0.04708205264,-0.6085959067,0.6394127222,-0.767062569,0.2986323766,0.5077703202,-0.5539982398,0.6121519186,-0.3646281042,0.3521594684,-0.8692938478
FCC_SS,-0.4957317808,-0.8112485628,-0.03217471022,-0.5901675166,0.5777363042,-0.6456225318,0.4768160215,0.4673646344,-0.5145765001,0.5528339798,-0.2855408928,0.3453195251,-0.8673503767
Im,-0.4699987745,-0.7592991256,-0.01892374342,-0.5784309708,0.5306497251,-0.5845791859,0.5427748523,0.4314484498,-0.4869350351,0.5001069149,-0.2303186361,0.3392395699,-0.8662401027
Im,-0.4513834052,-0.7315226349,-0.009337937046,-0.5723590896,0.5011262633,-0.5532603468,0.5673277392,0.4054665322,-0.4707069332,0.4619639333,-0.1977334502,0.3348413053,-0.865790082
Im,-0.4426574405,-0.7204620062,-0.004844587919,-0.5701628887,0.4885989147,-0.5410747803,0.573747405,0.3932875176,-0.4641036964,0.4440844138,-0.1843757088,0.3327796215,-0.8656800718
Im,-0.434287631,-0.7108320678,-0.0005346395278,-0.5684299804,0.4773696241,-0.5305812493,0.5772323716,0.3816056133,-0.4583451088,0.4269346746,-0.1726473481,0.3308020902,-0.8656348511
Im,-0.4262526335,-0.7023978852,0.003602906752,-0.5671014842,0.4673142486,-0.5214609288,0.5782986501,0.3703909652,-0.4533320702,0.4104709163,-0.1623515688,0.3289036545,-0.8656469295
FCC_SS,-0.5514759421,-0.5951349389,-0.08806318318,-0.3109171719,0.2161668487,-0.1167750182,0.6283143701,0.3408905563,-0.2180449285,0.5221711638,-0.3736155281,0.2669988926,-0.437617372
FCC_SS,-0.5514759421,-0.5951349389,-0.08806318318,-0.3109171719,0.2161668487,-0.1167750182,0.6283143701,0.3408905563,-0.2180449285,0.5221711638,-0.3736155281,0.2669988926,-0.437617372
FCC_SS,-0.5514759421,-0.5951349389,-0.08806318318,-0.3109171719,0.2161668487,-0.1167750182,0.6283143701,0.3408905563,-0.2180449285,0.5221711638,-0.3736155281,0.2669988926,-0.437617372
FCC_SS,-0.5300403364,-0.8074418771,-0.1012326419,-0.4594378076,0.2334682196,-0.1197294485,0.5923460845,0.3182157323,-0.3034320919,0.5321000746,-0.3942202504,0.2421040975,-0.5972941639
FCC_SS,-0.5300403364,-0.8074418771,-0.1012326419,-0.4594378076,0.2334682196,-0.1197294485,0.5923460845,0.3182157323,-0.3034320919,0.5321000746,-0.3942202504,0.2421040975,-0.5972941639
FCC_SS,-0.5300403364,-0.8074418771,-0.1012326419,-0.4594378076,0.2334682196,-0.1197294485,0.5923460845,0.3182157323,-0.3034320919,0.5321000746,-0.3942202504,0.2421040975,-0.5972941639
FCC_SS,-0.5300403364,-0.8074418771,-0.1012326419,-0.4594378076,0.2334682196,-0.1197294485,0.5923460845,0.3182157323,-0.3034320919,0.5321000746,-0.3942202504,0.2421040975,-0.5972941639
FCC_SS,-0.5380386174,-0.7093805426,-0.09631871355,-0.3991113472,0.2269705915,-0.1185721033,0.6075967937,0.3266764035,-0.2703509343,0.5283952939,-0.3864230592,0.2513931079,-0.5309946878
FCC_SS,-0.5380386174,-0.7093805426,-0.09631871355,-0.3991113472,0.2269705915,-0.1185721033,0.6075967937,0.3266764035,-0.2703509343,0.5283952939,-0.3864230592,0.2513931079,-0.5309946878
FCC_SS,-0.5380386174,-0.7093805426,-0.09631871355,-0.3991113472,0.2269705915,-0.1185721033,0.6075967937,0.3266764035,-0.2703509343,0.5283952939,-0.3864230592,0.2513931079,-0.5309946878
Im,-0.5380386174,-0.7093805426,-0.09631871355,-0.3991113472,0.2269705915,-0.1185721033,0.6075967937,0.3266764035,-0.2703509343,0.5283952939,-0.3864230592,0.2513931079,-0.5309946878
FCC_SS,-0.5459891865,-0.6373785623,-0.09143409234,-0.3452487676,0.2205612184,-0.1174869105,0.6203664553,0.3350866184,-0.2389443785,0.5247126125,-0.3788017672,0.2606267168,-0.4736268274
FCC_SS,-0.5459891865,-0.6373785623,-0.09143409234,-0.3452487676,0.2205612184,-0.1174869105,0.6203664553,0.3350866184,-0.2389443785,0.5247126125,-0.3788017672,0.2606267168,-0.4736268274
Im,-0.5459891865,-0.6373785623,-0.09143409234,-0.3452487676,0.2205612184,-0.1174869105,0.6203664553,0.3350866184,-0.2389443785,0.5247126125,-0.3788017672,0.2606267168,-0.4736268274
Im,-0.5459891865,-0.6373785623,-0.09143409234,-0.3452487676,0.2205612184,-0.1174869105,0.6203664553,0.3350866184,-0.2389443785,0.5247126125,-0.3788017672,0.2606267168,-0.4736268274
FCC_SS,-0.5020081338,-0.7727188556,-0.0657246252,-0.480411019,0.573719769,-0.5899012949,0.3999658902,0.4892532055,-0.5313005653,0.5724211394,-0.2616273885,0.3260945897,-0.7321731462
FCC_SS,-0.5020081338,-0.7727188556,-0.0657246252,-0.480411019,0.573719769,-0.5899012949,0.3999658902,0.4892532055,-0.5313005653,0.5724211394,-0.2616273885,0.3260945897,-0.7321731462
FCC_SS,-0.5020081338,-0.7727188556,-0.0657246252,-0.480411019,0.573719769,-0.5899012949,0.3999658902,0.4892532055,-0.5313005653,0.5724211394,-0.2616273885,0.3260945897,-0.7321731462
FCC_SS,-0.5020081338,-0.7727188556,-0.0657246252,-0.480411019,0.573719769,-0.5899012949,0.3999658902,0.4892532055,-0.5313005653,0.5724211394,-0.2616273885,0.3260945897,-0.7321731462
FCC_SS,-0.524681435,-0.9272166404,-0.1045250066,-0.5043143352,0.2378496173,-0.1205426366,0.5782986501,0.3125470263,-0.3265275512,0.5345823024,-0.3995194531,0.2358803987,-0.648924505
Im,-0.524681435,-0.9272166404,-0.1045250066,-0.5043143352,0.2378496173,-0.1205426366,0.5782986501,0.3125470263,-0.3265275512,0.5345823024,-0.3995194531,0.2358803987,-0.648924505
Im,-0.524681435,-0.9272166404,-0.1045250066,-0.5043143352,0.2378496173,-0.1205426366,0.5782986501,0.3125470263,-0.3265275512,0.5345823024,-0.3995194531,0.2358803987,-0.648924505
FCC_SS,-0.524681435,-0.9272166404,-0.1045250066,-0.5043143352,0.2378496173,-0.1205426366,0.5782986501,0.3125470263,-0.3265275512,0.5345823024,-0.3995194531,0.2358803987,-0.648924505
FCC_SS,-0.524681435,-0.9272166404,-0.1045250066,-0.5043143352,0.2378496173,-0.1205426366,0.5782986501,0.3125470263,-0.3265275512,0.5345823024,-0.3995194531,0.2358803987,-0.648924505
FCC_SS,-0.524681435,-0.9272166404,-0.1045250066,-0.5043143352,0.2378496173,-0.1205426366,0.5782986501,0.3125470263,-0.3265275512,0.5345823024,-0.3995194531,0.2358803987,-0.648924505
FCC_SS,-0.524681435,-0.9272166404,-0.1045250066,-0.5043143352,0.2378496173,-0.1205426366,0.5782986501,0.3125470263,-0.3265275512,0.5345823024,-0.3995194531,0.2358803987,-0.648924505
FCC_PLUS_BCC,-0.3821479318,-0.4869092299,-0.1934908099,-0.04376113233,0.2270666221,-0.2131675447,0.5073991078,0.4419846865,-0.4247224501,0.4430247204,0.1805319269,0.191946697,-0.4159909525
FCC_PLUS_BCC,-0.3821479318,-0.4869092299,-0.1934908099,-0.04376113233,0.2270666221,-0.2131675447,0.5073991078,0.4419846865,-0.4247224501,0.4430247204,0.1805319269,0.191946697,-0.4159909525
FCC_PLUS_BCC,-0.3821479318,-0.4869092299,-0.1934908099,-0.04376113233,0.2270666221,-0.2131675447,0.5073991078,0.4419846865,-0.4247224501,0.4430247204,0.1805319269,0.191946697,-0.4159909525
FCC_PLUS_BCC,-0.3821479318,-0.4869092299,-0.1934908099,-0.04376113233,0.2270666221,-0.2131675447,0.5073991078,0.4419846865,-0.4247224501,0.4430247204,0.1805319269,0.191946697,-0.4159909525
FCC_PLUS_BCC,-0.3821479318,-0.4869092299,-0.1934908099,-0.04376113233,0.2270666221,-0.2131675447,0.5073991078,0.4419846865,-0.4247224501,0.4430247204,0.1805319269,0.191946697,-0.4159909525
FCC_PLUS_BCC,-0.3821479318,-0.4869092299,-0.1934908099,-0.04376113233,0.2270666221,-0.2131675447,0.5073991078,0.4419846865,-0.4247224501,0.4430247204,0.1805319269,0.191946697,-0.4159909525
FCC_PLUS_BCC,-0.3821479318,-0.4869092299,-0.1934908099,-0.04376113233,0.2270666221,-0.2131675447,0.5073991078,0.4419846865,-0.4247224501,0.4430247204,0.1805319269,0.191946697,-0.4159909525
FCC_PLUS_BCC,-0.3821479318,-0.4869092299,-0.1934908099,-0.04376113233,0.2270666221,-0.2131675447,0.5073991078,0.4419846865,-0.4247224501,0.4430247204,0.1805319269,0.191946697,-0.4159909525
FCC_PLUS_BCC,-0.3821479318,-0.4869092299,-0.1934908099,-0.04376113233,0.2270666221,-0.2131675447,0.5073991078,0.4419846865,-0.4247224501,0.4430247204,0.1805319269,0.191946697,-0.4159909525
FCC_PLUS_BCC,-0.3821479318,-0.4869092299,-0.1934908099,-0.04376113233,0.2270666221,-0.2131675447,0.5073991078,0.4419846865,-0.4247224501,0.4430247204,0.1805319269,0.191946697,-0.4159909525
FCC_PLUS_BCC,-0.3821479318,-0.4869092299,-0.1934908099,-0.04376113233,0.2270666221,-0.2131675447,0.5073991078,0.4419846865,-0.4247224501,0.4430247204,0.1805319269,0.191946697,-0.4159909525
FCC_PLUS_BCC,-0.3821479318,-0.4869092299,-0.1934908099,-0.04376113233,0.2270666221,-0.2131675447,0.5073991078,0.4419846865,-0.4247224501,0.4430247204,0.1805319269,0.191946697,-0.4159909525
FCC_PLUS_BCC,-0.3821479318,-0.4869092299,-0.1934908099,-0.04376113233,0.2270666221,-0.2131675447,0.5073991078,0.4419846865,-0.4247224501,0.4430247204,0.1805319269,0.191946697,-0.4159909525
FCC_SS,-0.4645305008,-0.7748453979,-0.05660838236,-0.6459189308,0.5984368951,-0.578413329,0.3116456881,0.5005398278,-0.5757306248,0.5656101489,-0.3285866635,0.3433001107,-0.8902068321
FCC_SS,-0.4645305008,-0.7748453979,-0.0533515175,-0.6537212034,0.6404371178,-0.652676459,0.3487728575,0.4896940893,-0.5897929408,0.5345823024,-0.3807165309,0.3433001107,-0.8902068321
Im,-0.4645305008,-0.7748453979,-0.05009465264,-0.6618613738,0.6824373405,-0.7597413365,0.2291111794,0.4788483507,-0.6048310499,0.5035544558,-0.4406014481,0.3433001107,-0.8902068321
Im,-0.4645305008,-0.7748453979,-0.0484662202,-0.6660639964,0.7034374519,-0.8526598081,0.04921130945,0.4734254814,-0.6127451116,0.4880405326,-0.4740753949,0.3433001107,-0.8902068321
Im,-0.3387603655,-0.4565532072,-0.199951147,0.06579540922,0.2050689557,-0.2568027511,0.5782986501,0.3559299805,-0.4236844871,0.2863595303,0.175334901,0.138427464,-0.3803901709
Im,-0.3453222856,-0.4682014054,-0.1947808741,0.03599699082,0.23625156,-0.2726804769,0.5723150478,0.3653296205,-0.4373740322,0.2987706689,0.1448786274,0.1477297896,-0.3933271395
Im,-0.3584461258,-0.4929758476,-0.1844403281,-0.0256774746,0.2988626237,-0.3058062544,0.5283065748,0.3841289007,-0.4666464356,0.3235929461,0.08060854788,0.1663344408,-0.4209739505
Im,-0.3650080459,-0.5061786963,-0.1792700552,-0.05768468194,0.3302910831,-0.3227149392,0.4920823385,0.3935285408,-0.482321723,0.3360040847,0.0466160539,0.1756367663,-0.4357706558
BCC_SS,-0.3387603655,-0.4565532072,-0.199951147,0.06579540922,0.2050689557,-0.2568027511,0.5782986501,0.3559299805,-0.4236844871,0.2863595303,0.175334901,0.138427464,-0.3803901709
BCC_SS,-0.2512680903,-0.3528589761,-0.1809280941,0.01788833945,-0.08020407667,0.02862519059,0.7767258954,0.2777092057,-0.3515662369,0.1960967062,0.2060330371,0.09493607333,-0.3776322953
Im,-0.3671953526,-0.5428092019,-0.1053392228,-0.04432447583,0.380281592,-0.4357827838,0.3319236405,0.2713332198,-0.4860265854,0.2056871294,-0.03977075807,0.1610188261,-0.484069274
FCC_PLUS_BCC,-0.440171851,-0.6011934107,-0.1687888705,-0.1895042727,0.068798931,-0.1082565087,0.7767258954,0.2612762685,-0.3212023615,0.3935466387,-0.0998233703,0.1493003138,-0.4862493881
FCC_SS,-0.5049956747,-0.7314884173,-0.01833207808,-0.3212573047,0.5644269587,-0.4898676878,0.3071461541,0.6523801675,-0.4258615782,0.6897215349,-0.3113521962,0.4174972315,-0.7591496311
FCC_SS,-0.5049956747,-0.7314884173,-0.01833207808,-0.3212573047,0.5644269587,-0.4898676878,0.3071461541,0.6523801675,-0.4258615782,0.6897215349,-0.3113521962,0.4174972315,-0.7591496311
FCC_SS,-0.5049956747,-0.7314884173,-0.01833207808,-0.3212573047,0.5644269587,-0.4898676878,0.3071461541,0.6523801675,-0.4258615782,0.6897215349,-0.3113521962,0.4174972315,-0.7591496311
FCC_SS,-0.5049956747,-0.7314884173,-0.01833207808,-0.3212573047,0.5644269587,-0.4898676878,0.3071461541,0.6523801675,-0.4258615782,0.6897215349,-0.3113521962,0.4174972315,-0.7591496311
FCC_SS,-0.5049956747,-0.7314884173,-0.01833207808,-0.3212573047,0.5644269587,-0.4898676878,0.3071461541,0.6523801675,-0.4258615782,0.6897215349,-0.3113521962,0.4174972315,-0.7591496311
FCC_SS,-0.5049956747,-0.7314884173,-0.01833207808,-0.3212573047,0.5644269587,-0.4898676878,0.3071461541,0.6523801675,-0.4258615782,0.6897215349,-0.3113521962,0.4174972315,-0.7591496311
FCC_SS,-0.524681435,-0.9272166404,-0.1045250066,-0.5043143352,0.2378496173,-0.1205426366,0.5782986501,0.3125470263,-0.3265275512,0.5345823024,-0.3995194531,0.2358803987,-0.648924505
Im,-0.305950765,-0.4045411896,-0.2258025119,0.2063717003,0.05038520863,-0.2002665988,0.2986323766,0.3089317801,-0.3633090935,0.2243038373,0.3135287516,0.0919158361,-0.3232592221
Im,-0.3387603655,-0.4565532072,-0.199951147,0.06579540922,0.2050689557,-0.2568027511,0.5782986501,0.3559299805,-0.4236844871,0.2863595303,0.175334901,0.138427464,-0.3803901709
